user_id,register_date,region,age,gender,registration_channel,last_login_date
U17354,2024-09-26,北京市,44,男,微信小程序,2024-10-22
U17355,2025-04-20,湖南省,50,女,微信小程序,2025-05-22
U17356,2025-09-01,宁夏回族自治区,27,男,APP,2025-10-12
U17357,2025-03-11,江苏省,38,女,APP,2025-03-21
U17358,2024-03-30,新疆维吾尔自治区,37,男,微信小程序,2024-05-08
U17359,2024-11-19,新疆维吾尔自治区,64,女,线下推广,2025-10-03
U17360,2025-09-17,黑龙江省,53,男,网站,2025-09-22
U17361,2023-12-24,甘肃省,27,男,微信小程序,2024-02-04
U17362,2025-07-30,黑龙江省,58,女,微信小程序,2025-10-02
U17363,2025-03-15,上海市,56,女,APP,2025-06-23
U17364,2023-12-28,山西省,40,女,APP,2024-06-27
U17365,2024-07-28,香港特别行政区,19,女,微信小程序,2025-08-23
U17366,2025-09-02,青海省,36,男,网站,2025-10-15
U17367,2024-02-06,吉林省,24,女,APP,2024-04-10
U17368,2024-09-25,上海市,52,男,APP,2025-07-05
U17369,2025-07-26,香港特别行政区,47,男,网站,2025-09-24
U17370,2025-01-14,河南省,60,女,APP,2025-09-27
U17371,2024-11-13,上海市,37,男,微信小程序,2025-09-25
U17372,2025-07-14,内蒙古自治区,61,女,APP,2025-09-05
U17373,2025-10-05,陕西省,64,男,微信小程序,2025-10-15
U17374,2024-05-04,广东省,55,女,网站,2025-06-23
U17375,2024-01-31,黑龙江省,43,女,微信小程序,2025-09-10
U17376,2024-01-17,青海省,19,女,网站,2024-10-19
U17377,2024-11-24,香港特别行政区,24,男,APP,2025-09-06
U17378,2025-10-05,江西省,23,男,微信小程序,2025-10-11
U17379,2024-09-22,香港特别行政区,37,男,微信小程序,2025-07-09
U17380,2024-09-19,北京市,23,男,APP,2025-01-31
U17381,2023-12-02,上海市,19,男,线下推广,2024-06-20
U17382,2024-12-08,天津市,21,女,线下推广,2025-05-19
U17383,2024-10-18,广西壮族自治区,18,男,线下推广,2025-04-19
U17384,2025-03-16,山西省,27,男,线下推广,2025-05-24
U17385,2025-07-31,山东省,21,男,APP,2025-09-05
U17386,2024-12-26,山西省,28,男,APP,2025-04-21
U17387,2025-01-20,陕西省,24,女,网站,2025-02-24
U17388,2025-05-31,山西省,23,男,微信小程序,2025-06-30
U17389,2024-11-15,台湾省,20,男,APP,2025-08-03
U17390,2025-07-11,湖北省,37,女,网站,2025-09-25
U17391,2024-02-21,宁夏回族自治区,33,男,线下推广,2025-04-30
U17392,2025-09-17,香港特别行政区,65,男,线下推广,2025-09-24
U17393,2024-10-09,陕西省,59,女,网站,2025-05-21
U17394,2025-03-19,西藏自治区,65,男,线下推广,2025-04-07
U17395,2024-05-10,天津市,27,女,网站,2025-08-10
U17396,2024-07-17,江西省,64,女,网站,2024-10-16
U17397,2024-05-03,山西省,55,女,线下推广,2025-07-28
U17398,2024-09-08,吉林省,51,女,微信小程序,2025-06-10
U17399,2024-09-11,天津市,18,男,网站,2025-09-29
U17400,2025-09-13,福建省,31,女,微信小程序,2025-09-21
U17401,2024-10-28,河南省,32,女,APP,2025-07-16
U17402,2025-09-09,江西省,63,男,网站,2025-09-25
U17403,2025-04-29,云南省,48,男,线下推广,2025-07-06
U17404,2024-01-07,新疆维吾尔自治区,51,男,线下推广,2025-04-02
U17405,2025-06-26,陕西省,26,女,网站,2025-07-31
U17406,2024-05-30,天津市,63,男,线下推广,2025-09-11
U17407,2025-10-04,甘肃省,25,女,网站,2025-10-12
U17408,2025-02-23,河南省,45,男,网站,2025-07-19
U17409,2024-08-09,福建省,57,女,APP,2025-03-02
U17410,2025-10-11,宁夏回族自治区,26,男,线下推广,2025-10-11
U17411,2024-05-09,青海省,34,女,线下推广,2025-06-10
U17412,2024-06-14,辽宁省,25,男,线下推广,2024-08-03
U17413,2024-09-24,北京市,39,男,网站,2024-11-22
U17414,2024-12-24,贵州省,46,女,网站,2025-02-01
U17415,2024-08-10,辽宁省,18,男,微信小程序,2024-12-12
U17416,2025-10-10,海南省,53,男,微信小程序,2025-10-13
U17417,2025-05-28,福建省,40,女,网站,2025-09-27
U17418,2024-08-26,湖北省,18,男,微信小程序,2024-12-01
U17419,2023-10-16,香港特别行政区,60,女,APP,2025-01-03
U17420,2025-06-20,江西省,26,男,线下推广,2025-08-10
U17421,2024-12-04,陕西省,29,男,网站,2025-06-28
U17422,2025-04-09,香港特别行政区,43,男,线下推广,2025-05-23
U17423,2025-02-03,天津市,56,女,微信小程序,2025-07-22
U17424,2024-01-30,湖南省,47,女,线下推广,2024-12-01
U17425,2024-10-22,辽宁省,60,女,网站,2025-08-10
U17426,2024-11-28,青海省,42,女,微信小程序,2025-07-19
U17427,2025-01-05,内蒙古自治区,22,女,网站,2025-06-19
U17428,2023-11-02,内蒙古自治区,33,女,APP,2024-01-10
U17429,2024-06-04,内蒙古自治区,23,女,网站,2024-11-17
U17430,2025-07-21,吉林省,65,男,线下推广,2025-09-15
U17431,2025-09-10,福建省,37,男,线下推广,2025-09-27
U17432,2025-03-12,黑龙江省,22,男,线下推广,2025-05-30
U17433,2025-04-23,甘肃省,18,男,APP,2025-05-13
U17434,2024-04-13,浙江省,41,男,微信小程序,2025-04-17
U17435,2025-04-27,甘肃省,28,女,APP,2025-04-27
U17436,2024-07-07,安徽省,62,男,APP,2025-01-16
U17437,2023-11-19,湖南省,54,男,微信小程序,2024-07-25
U17438,2024-12-21,香港特别行政区,52,女,网站,2025-01-26
U17439,2024-08-22,贵州省,32,男,网站,2024-09-08
U17440,2025-09-21,黑龙江省,37,男,线下推广,2025-10-08
U17441,2025-09-19,湖北省,56,男,网站,2025-10-03
U17442,2024-11-03,辽宁省,38,男,网站,2025-02-12
U17443,2024-01-20,河北省,27,男,微信小程序,2024-12-18
U17444,2024-06-18,天津市,22,女,线下推广,2024-11-15
U17445,2025-04-09,河南省,64,女,线下推广,2025-06-01
U17446,2023-11-06,甘肃省,62,女,线下推广,2024-09-13
U17447,2025-08-02,内蒙古自治区,63,男,APP,2025-09-16
U17448,2025-05-24,西藏自治区,60,女,APP,2025-06-05
U17449,2025-06-06,澳门特别行政区,37,男,网站,2025-06-30
U17450,2025-04-11,湖南省,18,女,网站,2025-08-04
U17451,2024-12-07,天津市,25,女,线下推广,2025-07-07
U17452,2024-12-09,北京市,44,女,APP,2025-05-13
U17453,2024-10-08,辽宁省,49,女,网站,2024-11-14
U17454,2024-05-13,山西省,38,女,APP,2025-04-21
U17455,2024-05-13,甘肃省,53,女,微信小程序,2025-06-18
U17456,2025-08-04,河北省,65,男,APP,2025-08-25
U17457,2025-07-29,广西壮族自治区,52,男,线下推广,2025-09-27
U17458,2024-03-07,陕西省,49,女,网站,2025-07-06
U17459,2024-08-03,湖南省,26,男,微信小程序,2025-10-01
U17460,2024-09-07,福建省,54,女,网站,2025-07-11
U17461,2025-04-08,青海省,39,女,微信小程序,2025-06-07
U17462,2025-10-07,香港特别行政区,27,女,网站,2025-10-11
U17463,2024-12-29,广东省,60,女,APP,2025-09-22
U17464,2025-09-08,山西省,32,女,网站,2025-09-23
U17465,2024-07-06,湖南省,27,女,微信小程序,2025-03-06
U17466,2025-07-01,重庆市,45,女,微信小程序,2025-07-22
U17467,2024-01-20,江苏省,45,女,线下推广,2025-08-03
U17468,2025-01-23,安徽省,27,男,微信小程序,2025-02-14
U17469,2025-08-02,西藏自治区,22,女,网站,2025-09-06
U17470,2024-04-24,云南省,19,女,APP,2025-10-15
U17471,2023-11-19,海南省,21,女,网站,2024-02-15
U17472,2023-12-09,西藏自治区,41,女,微信小程序,2024-02-08
U17473,2024-09-08,重庆市,59,女,APP,2025-03-03
U17474,2025-07-23,陕西省,48,男,APP,2025-08-12
U17475,2024-09-07,广西壮族自治区,24,女,微信小程序,2025-03-19
U17476,2024-08-30,江苏省,37,男,网站,2024-11-15
U17477,2024-11-18,湖南省,29,女,微信小程序,2025-03-25
U17478,2024-07-31,重庆市,22,女,微信小程序,2025-05-21
U17479,2024-10-27,北京市,63,女,APP,2024-11-15
U17480,2023-11-04,广东省,42,男,APP,2025-07-22
U17481,2024-01-29,广东省,54,男,微信小程序,2025-03-15
U17482,2025-01-08,湖南省,34,女,线下推广,2025-03-18
U17483,2023-11-21,河南省,27,女,APP,2024-09-08
U17484,2024-08-02,湖北省,53,女,网站,2025-10-08
U17485,2025-02-03,宁夏回族自治区,46,女,线下推广,2025-07-20
U17486,2024-11-05,甘肃省,34,男,网站,2024-11-24
U17487,2024-06-25,宁夏回族自治区,46,女,APP,2025-01-14
U17488,2024-02-18,北京市,27,女,网站,2024-10-16
U17489,2024-06-16,宁夏回族自治区,63,男,微信小程序,2025-03-25
U17490,2024-10-30,青海省,31,女,线下推广,2025-03-11
U17491,2024-12-06,上海市,44,男,微信小程序,2025-07-15
U17492,2024-09-30,广东省,56,男,APP,2025-07-25
U17493,2024-06-19,江西省,51,女,线下推广,2024-11-15
U17494,2025-06-13,香港特别行政区,56,男,线下推广,2025-10-09
U17495,2023-11-07,宁夏回族自治区,60,男,微信小程序,2024-02-16
U17496,2024-04-21,四川省,51,女,APP,2024-11-07
U17497,2025-06-27,陕西省,29,男,微信小程序,2025-09-09
U17498,2025-06-15,江苏省,41,男,微信小程序,2025-07-20
U17499,2025-06-05,甘肃省,18,女,网站,2025-08-09
U17500,2025-04-12,河南省,61,男,线下推广,2025-04-22
U17501,2024-01-08,陕西省,30,女,网站,2025-05-13
U17502,2024-07-01,海南省,38,女,线下推广,2024-12-25
U17503,2025-10-03,重庆市,34,男,微信小程序,2025-10-03
U17504,2025-04-07,宁夏回族自治区,30,女,线下推广,2025-05-08
U17505,2025-08-10,安徽省,46,男,线下推广,2025-08-21
U17506,2024-02-28,辽宁省,50,女,线下推广,2024-10-13
U17507,2024-03-04,青海省,63,女,微信小程序,2025-01-30
U17508,2025-08-30,西藏自治区,34,男,线下推广,2025-10-02
U17509,2025-03-09,西藏自治区,22,男,APP,2025-07-07
U17510,2024-08-22,江苏省,51,女,APP,2025-04-24
U17511,2025-02-03,内蒙古自治区,29,女,APP,2025-07-04
U17512,2023-11-06,河北省,43,男,线下推广,2024-01-06
U17513,2024-03-01,湖北省,64,男,APP,2025-09-02
U17514,2024-01-01,山西省,21,男,APP,2024-10-16
U17515,2025-09-22,香港特别行政区,59,男,线下推广,2025-10-11
U17516,2024-04-28,澳门特别行政区,24,男,网站,2025-09-06
U17517,2024-08-12,重庆市,47,女,线下推广,2024-08-16
U17518,2025-05-28,北京市,45,男,线下推广,2025-06-18
U17519,2024-10-18,澳门特别行政区,24,女,APP,2025-03-20
U17520,2024-10-23,台湾省,21,女,APP,2025-05-28
U17521,2024-01-23,山东省,57,女,网站,2024-03-24
U17522,2024-02-27,海南省,36,女,线下推广,2025-02-05
U17523,2025-10-07,北京市,54,男,网站,2025-10-10
U17524,2024-09-26,江苏省,41,男,网站,2025-07-01
U17525,2024-08-28,湖南省,45,男,APP,2025-01-02
U17526,2025-02-23,宁夏回族自治区,55,男,APP,2025-03-24
U17527,2024-02-07,吉林省,19,男,线下推广,2024-06-13
U17528,2023-11-26,浙江省,54,男,网站,2025-01-09
U17529,2024-04-28,江西省,35,男,线下推广,2025-05-04
U17530,2024-07-07,江西省,35,女,网站,2025-06-06
U17531,2024-07-10,云南省,21,女,网站,2025-08-27
U17532,2023-11-22,新疆维吾尔自治区,22,女,线下推广,2025-01-25
U17533,2024-07-14,黑龙江省,19,男,网站,2025-04-26
U17534,2024-05-08,香港特别行政区,43,男,线下推广,2024-09-20
U17535,2024-06-12,江苏省,20,女,网站,2024-09-15
U17536,2025-03-20,江西省,20,女,APP,2025-10-01
U17537,2024-06-23,湖南省,31,男,线下推广,2025-03-31
U17538,2025-06-25,湖北省,47,男,微信小程序,2025-07-04
U17539,2023-11-09,宁夏回族自治区,35,女,APP,2024-05-24
U17540,2024-06-09,四川省,25,女,APP,2025-01-16
U17541,2025-03-05,新疆维吾尔自治区,54,女,线下推广,2025-07-14
U17542,2025-05-12,辽宁省,45,男,网站,2025-06-19
U17543,2025-08-02,内蒙古自治区,52,男,网站,2025-08-12
U17544,2024-02-01,山东省,65,女,微信小程序,2024-05-30
U17545,2025-10-10,青海省,34,男,APP,2025-10-11
U17546,2025-06-04,台湾省,40,女,网站,2025-10-14
U17547,2025-10-15,山西省,62,男,APP,2025-10-15
U17548,2024-09-20,陕西省,26,女,APP,2025-02-27
U17549,2024-04-21,河南省,49,男,网站,2025-09-04
U17550,2025-02-25,黑龙江省,28,男,线下推广,2025-09-03
U17551,2024-02-24,上海市,32,女,网站,2024-07-21
U17552,2025-08-19,云南省,37,女,网站,2025-09-04
U17553,2025-07-13,内蒙古自治区,26,女,线下推广,2025-10-08
U17554,2024-10-18,海南省,46,女,微信小程序,2025-07-22
U17555,2023-10-25,重庆市,28,女,APP,2025-07-08
U17556,2025-08-03,内蒙古自治区,53,女,微信小程序,2025-09-30
U17557,2025-06-15,云南省,31,女,微信小程序,2025-08-01
U17558,2025-07-19,天津市,57,女,网站,2025-08-12
U17559,2024-06-27,山东省,46,男,线下推广,2024-07-22
U17560,2024-08-11,江西省,37,男,线下推广,2025-04-20
U17561,2025-04-26,香港特别行政区,65,女,微信小程序,2025-10-04
U17562,2024-02-05,湖北省,44,男,APP,2025-06-03
U17563,2025-09-09,江西省,20,男,网站,2025-09-25
U17564,2025-08-04,江西省,54,男,网站,2025-09-02
U17565,2023-10-25,天津市,28,男,网站,2025-08-21
U17566,2025-09-30,河北省,41,女,APP,2025-10-12
U17567,2023-12-08,陕西省,57,男,微信小程序,2024-11-14
U17568,2024-10-18,香港特别行政区,34,男,APP,2025-02-06
U17569,2024-11-18,内蒙古自治区,29,男,微信小程序,2025-10-11
U17570,2024-09-10,海南省,30,男,APP,2025-01-21
U17571,2024-05-19,湖南省,29,男,APP,2024-12-02
U17572,2025-09-27,四川省,33,女,网站,2025-10-03
U17573,2024-05-06,宁夏回族自治区,20,男,微信小程序,2024-06-16
U17574,2025-07-18,浙江省,59,女,微信小程序,2025-10-05
U17575,2024-12-04,四川省,21,男,APP,2025-08-28
U17576,2023-12-06,西藏自治区,39,女,微信小程序,2025-03-18
U17577,2025-02-08,浙江省,63,男,APP,2025-08-01
U17578,2025-04-15,河北省,43,女,APP,2025-04-18
U17579,2025-02-25,广西壮族自治区,57,男,APP,2025-05-29
U17580,2025-02-26,吉林省,30,男,微信小程序,2025-04-24
U17581,2024-12-05,新疆维吾尔自治区,33,女,APP,2025-06-18
U17582,2024-11-17,湖南省,55,女,APP,2025-06-14
U17583,2025-05-09,云南省,18,男,微信小程序,2025-10-12
U17584,2025-02-10,宁夏回族自治区,54,男,网站,2025-09-25
U17585,2024-11-28,香港特别行政区,26,女,微信小程序,2025-09-25
U17586,2024-02-13,重庆市,23,男,网站,2024-10-07
U17587,2024-06-16,西藏自治区,46,女,线下推广,2025-09-08
U17588,2025-04-14,江苏省,38,男,网站,2025-09-23
U17589,2024-10-22,河北省,25,男,APP,2025-02-05
U17590,2025-07-29,青海省,49,女,APP,2025-10-03
U17591,2024-01-30,湖南省,22,女,线下推广,2024-11-17
U17592,2024-04-13,天津市,37,女,微信小程序,2024-06-21
U17593,2025-08-15,云南省,28,男,网站,2025-09-08
U17594,2024-02-28,湖北省,42,男,微信小程序,2024-06-09
U17595,2025-09-17,浙江省,59,男,APP,2025-10-14
U17596,2025-03-02,江西省,46,女,网站,2025-08-23
U17597,2024-02-19,澳门特别行政区,55,男,APP,2024-08-19
U17598,2024-04-18,河北省,43,女,网站,2024-08-13
U17599,2024-01-11,台湾省,62,男,网站,2024-02-03
U17600,2024-08-15,黑龙江省,48,女,APP,2025-01-25
U17601,2024-02-26,澳门特别行政区,64,女,APP,2025-03-31
U17602,2025-10-02,重庆市,45,女,线下推广,2025-10-15
U17603,2025-10-02,浙江省,38,男,线下推广,2025-10-06
U17604,2024-02-06,吉林省,34,女,网站,2024-03-11
U17605,2025-07-10,吉林省,27,男,线下推广,2025-07-12
U17606,2024-03-07,江西省,25,女,APP,2024-07-21
U17607,2025-09-05,北京市,19,男,APP,2025-09-05
U17608,2023-12-03,澳门特别行政区,60,女,微信小程序,2024-09-27
U17609,2024-10-08,宁夏回族自治区,26,女,网站,2025-03-04
U17610,2024-01-13,天津市,30,男,网站,2024-02-05
U17611,2024-11-13,西藏自治区,22,女,APP,2025-08-17
U17612,2024-08-10,吉林省,39,女,网站,2024-08-18
U17613,2024-12-14,山西省,38,男,微信小程序,2025-04-07
U17614,2024-03-11,四川省,31,男,网站,2025-01-03
U17615,2025-06-25,山西省,55,男,微信小程序,2025-08-20
U17616,2023-12-02,福建省,33,男,线下推广,2025-02-03
U17617,2024-05-27,广西壮族自治区,49,女,APP,2025-10-13
U17618,2024-04-22,山西省,34,女,APP,2025-07-23
U17619,2024-11-15,重庆市,41,女,APP,2025-09-16
U17620,2024-10-24,湖北省,27,男,APP,2025-04-05
U17621,2025-06-15,江苏省,63,女,微信小程序,2025-07-22
U17622,2024-06-16,广东省,62,男,APP,2025-04-29
U17623,2025-08-18,广西壮族自治区,65,男,微信小程序,2025-08-27
U17624,2023-11-12,北京市,52,女,线下推广,2024-04-14
U17625,2025-05-07,上海市,20,女,线下推广,2025-08-03
U17626,2025-07-25,陕西省,58,女,APP,2025-08-11
U17627,2023-10-18,四川省,31,男,APP,2025-07-13
U17628,2025-07-10,湖北省,55,女,微信小程序,2025-09-11
U17629,2025-05-14,云南省,24,女,网站,2025-08-06
U17630,2025-07-24,内蒙古自治区,28,女,线下推广,2025-08-25
U17631,2023-10-31,天津市,63,女,线下推广,2024-10-03
U17632,2024-09-16,云南省,35,男,微信小程序,2025-08-09
U17633,2024-05-11,山西省,58,女,APP,2024-07-07
U17634,2023-10-26,陕西省,65,男,微信小程序,2025-10-06
U17635,2024-07-30,广东省,62,女,线下推广,2024-10-05
U17636,2025-04-18,山西省,26,女,APP,2025-09-01
U17637,2025-07-30,江西省,19,女,线下推广,2025-08-26
U17638,2023-10-17,青海省,48,男,APP,2024-12-10
U17639,2024-06-23,河北省,41,女,APP,2025-04-28
U17640,2025-02-03,湖北省,58,女,微信小程序,2025-10-01
U17641,2024-10-14,天津市,23,女,APP,2025-05-05
U17642,2025-02-04,北京市,53,男,APP,2025-06-26
U17643,2025-06-07,山东省,29,女,网站,2025-08-29
U17644,2024-09-05,山东省,24,男,微信小程序,2025-04-21
U17645,2024-12-19,辽宁省,64,女,APP,2025-05-14
U17646,2024-12-03,陕西省,37,女,APP,2025-02-02
U17647,2024-08-12,新疆维吾尔自治区,53,女,APP,2024-08-23
U17648,2024-11-29,江西省,55,女,APP,2025-06-26
U17649,2024-09-16,澳门特别行政区,59,男,网站,2024-12-16
U17650,2024-10-16,澳门特别行政区,28,男,APP,2025-07-07
U17651,2025-03-11,台湾省,35,男,微信小程序,2025-04-08
U17652,2024-07-24,上海市,54,男,网站,2025-05-08
U17653,2025-06-30,宁夏回族自治区,18,女,线下推广,2025-08-04
U17654,2024-07-23,新疆维吾尔自治区,28,女,网站,2024-09-21
U17655,2024-12-31,新疆维吾尔自治区,26,女,线下推广,2025-05-26
U17656,2023-11-03,福建省,18,女,微信小程序,2024-02-09
U17657,2023-11-02,山西省,21,女,线下推广,2024-02-13
U17658,2024-09-15,海南省,30,男,网站,2025-09-03
U17659,2025-08-05,澳门特别行政区,48,女,网站,2025-09-30
U17660,2024-12-23,安徽省,19,男,网站,2025-05-19
U17661,2023-10-27,广东省,21,男,APP,2023-12-27
U17662,2024-12-18,北京市,33,女,APP,2025-10-09
U17663,2025-09-11,四川省,52,男,APP,2025-09-17
U17664,2025-10-15,内蒙古自治区,28,女,线下推广,2025-10-15
U17665,2024-07-22,贵州省,23,男,APP,2025-08-22
U17666,2024-06-16,吉林省,42,男,网站,2025-06-08
U17667,2024-10-27,新疆维吾尔自治区,44,男,APP,2025-02-16
U17668,2025-04-16,山西省,47,女,网站,2025-08-24
U17669,2025-05-18,江苏省,38,女,微信小程序,2025-08-20
U17670,2024-06-02,云南省,43,男,线下推广,2025-09-12
U17671,2024-03-07,内蒙古自治区,21,女,线下推广,2024-05-21
U17672,2024-12-09,辽宁省,26,女,微信小程序,2025-03-27
U17673,2023-12-26,陕西省,31,女,网站,2024-04-11
U17674,2024-09-18,湖北省,18,女,APP,2025-02-02
U17675,2024-02-19,辽宁省,47,男,APP,2025-06-01
U17676,2024-10-20,贵州省,35,女,网站,2025-05-06
U17677,2025-01-14,内蒙古自治区,46,女,APP,2025-07-07
U17678,2023-11-26,湖南省,32,男,APP,2025-06-08
U17679,2025-05-06,四川省,30,女,网站,2025-06-26
U17680,2025-09-26,江苏省,18,女,微信小程序,2025-09-28
U17681,2025-07-16,海南省,63,男,线下推广,2025-09-20
U17682,2024-05-31,四川省,37,男,APP,2025-06-12
U17683,2025-07-24,天津市,63,男,线下推广,2025-08-23
U17684,2024-09-17,香港特别行政区,40,女,微信小程序,2024-12-24
U17685,2023-10-18,辽宁省,25,男,线下推广,2024-01-24
U17686,2025-08-01,四川省,29,女,线下推广,2025-09-18
U17687,2025-07-22,北京市,60,女,微信小程序,2025-09-28
U17688,2025-01-04,上海市,48,女,网站,2025-01-23
U17689,2023-12-04,陕西省,45,男,微信小程序,2024-05-22
U17690,2025-10-03,贵州省,56,女,APP,2025-10-12
U17691,2024-05-16,重庆市,57,男,微信小程序,2025-05-07
U17692,2024-02-26,浙江省,45,男,线下推广,2024-06-10
U17693,2024-05-19,西藏自治区,38,女,网站,2024-10-03
U17694,2024-11-09,黑龙江省,50,女,网站,2025-06-14
U17695,2025-02-01,广西壮族自治区,23,女,APP,2025-05-20
U17696,2023-10-19,重庆市,29,女,APP,2023-12-27
U17697,2024-10-27,澳门特别行政区,20,男,微信小程序,2025-07-07
U17698,2025-09-23,澳门特别行政区,53,男,线下推广,2025-09-27
U17699,2024-02-17,湖南省,37,女,微信小程序,2025-08-26
U17700,2024-10-01,福建省,22,女,APP,2024-11-04
U17701,2024-01-29,甘肃省,32,女,微信小程序,2024-03-25
U17702,2024-08-13,四川省,45,女,APP,2024-08-17
U17703,2024-10-23,内蒙古自治区,50,女,微信小程序,2024-11-14
U17704,2025-06-17,海南省,46,男,APP,2025-10-04
U17705,2025-02-25,重庆市,40,女,微信小程序,2025-04-01
U17706,2024-01-14,四川省,65,男,线下推广,2024-01-14
U17707,2025-02-01,安徽省,26,女,网站,2025-07-31
U17708,2025-09-03,河北省,35,女,APP,2025-10-12
U17709,2025-03-09,山西省,30,女,微信小程序,2025-07-09
U17710,2024-03-08,宁夏回族自治区,22,男,网站,2024-05-09
U17711,2025-05-18,天津市,56,女,APP,2025-10-09
U17712,2024-07-23,江西省,50,女,微信小程序,2025-06-30
U17713,2023-11-26,江苏省,48,女,APP,2024-04-29
U17714,2023-11-19,天津市,23,女,微信小程序,2024-11-12
U17715,2023-12-10,宁夏回族自治区,33,女,网站,2025-03-15
U17716,2024-06-15,北京市,20,男,线下推广,2024-06-18
U17717,2024-10-25,湖南省,52,男,微信小程序,2025-10-11
U17718,2025-04-12,山西省,61,女,网站,2025-09-29
U17719,2024-11-10,广东省,37,女,线下推广,2025-06-16
U17720,2025-04-20,广西壮族自治区,65,男,微信小程序,2025-09-02
U17721,2024-05-30,江西省,32,女,微信小程序,2025-10-13
U17722,2024-02-02,澳门特别行政区,35,男,线下推广,2025-01-30
U17723,2024-08-31,浙江省,21,女,线下推广,2025-07-17
U17724,2024-07-09,江苏省,23,女,微信小程序,2025-10-14
U17725,2024-05-02,湖北省,44,女,线下推广,2025-05-03
U17726,2025-06-01,吉林省,47,男,线下推广,2025-08-20
U17727,2025-07-26,山西省,32,女,网站,2025-09-24
U17728,2025-06-22,香港特别行政区,41,女,网站,2025-07-19
U17729,2024-10-18,山东省,51,女,网站,2025-08-26
U17730,2024-06-13,山西省,21,男,线下推广,2024-11-25
U17731,2025-09-15,内蒙古自治区,48,男,网站,2025-09-16
U17732,2024-05-03,贵州省,18,女,微信小程序,2024-06-07
U17733,2024-02-12,海南省,20,女,线下推广,2025-10-05
U17734,2024-12-25,陕西省,19,女,APP,2025-03-21
U17735,2025-03-30,安徽省,41,女,线下推广,2025-04-25
U17736,2024-10-13,河南省,20,女,网站,2025-01-03
U17737,2025-08-30,四川省,32,男,线下推广,2025-09-20
U17738,2024-05-01,澳门特别行政区,35,女,APP,2024-11-04
U17739,2024-07-04,辽宁省,31,男,线下推广,2025-05-26
U17740,2024-11-30,重庆市,48,女,APP,2025-05-06
U17741,2025-08-15,湖北省,19,女,线下推广,2025-10-06
U17742,2024-09-18,天津市,62,男,APP,2025-08-17
U17743,2024-09-27,山东省,29,男,线下推广,2025-05-13
U17744,2024-12-14,江西省,44,女,微信小程序,2025-09-18
U17745,2024-04-28,广东省,23,男,线下推广,2025-06-22
U17746,2024-11-09,山东省,50,女,微信小程序,2025-06-09
U17747,2024-06-07,安徽省,31,女,网站,2025-02-08
U17748,2025-06-28,江西省,42,女,APP,2025-09-10
U17749,2025-09-30,广东省,54,女,APP,2025-10-09
U17750,2025-09-25,江苏省,37,男,线下推广,2025-10-08
U17751,2023-11-21,贵州省,43,男,微信小程序,2024-08-06
U17752,2023-11-26,青海省,58,女,网站,2025-08-21
U17753,2024-09-25,湖北省,60,女,APP,2025-06-25
U17754,2023-11-23,陕西省,26,男,线下推广,2024-08-28
U17755,2024-09-28,贵州省,21,女,线下推广,2025-02-11
U17756,2023-12-17,四川省,62,男,线下推广,2024-10-20
U17757,2024-02-16,浙江省,61,女,网站,2025-04-29
U17758,2024-03-05,北京市,44,女,APP,2025-06-09
U17759,2023-11-11,贵州省,29,男,网站,2025-10-11
U17760,2025-06-01,广西壮族自治区,43,男,网站,2025-06-21
U17761,2023-11-18,台湾省,48,男,APP,2025-03-20
U17762,2025-04-11,广东省,50,男,APP,2025-08-30
U17763,2023-11-06,河北省,49,男,APP,2025-09-26
U17764,2024-04-14,河北省,44,女,APP,2024-06-17
U17765,2024-01-01,新疆维吾尔自治区,32,女,网站,2025-08-27
U17766,2024-11-13,云南省,47,男,线下推广,2024-12-19
U17767,2025-01-24,上海市,37,女,APP,2025-03-20
U17768,2024-06-27,河南省,43,女,APP,2025-06-07
U17769,2025-03-28,云南省,19,男,APP,2025-04-17
U17770,2025-04-01,安徽省,23,男,微信小程序,2025-06-05
U17771,2025-02-19,上海市,37,男,网站,2025-07-26
U17772,2025-04-24,四川省,36,女,线下推广,2025-06-08
U17773,2024-06-16,湖北省,46,男,线下推广,2024-08-19
U17774,2025-03-29,安徽省,56,男,网站,2025-03-29
U17775,2025-09-08,山西省,57,女,线下推广,2025-10-10
U17776,2024-01-29,安徽省,30,男,微信小程序,2025-01-03
U17777,2025-09-14,广西壮族自治区,34,男,微信小程序,2025-10-11
U17778,2024-07-19,重庆市,32,女,APP,2024-07-27
U17779,2024-02-15,甘肃省,21,男,网站,2025-09-26
U17780,2025-07-08,重庆市,47,男,线下推广,2025-07-23
U17781,2024-06-20,吉林省,48,男,线下推广,2025-03-08
U17782,2024-03-30,安徽省,58,女,微信小程序,2024-12-24
U17783,2025-06-26,湖南省,60,男,网站,2025-09-19
U17784,2025-02-19,贵州省,39,男,网站,2025-03-03
U17785,2024-09-20,河南省,42,女,APP,2024-10-24
U17786,2025-07-25,台湾省,59,男,微信小程序,2025-08-03
U17787,2025-06-01,青海省,18,男,线下推广,2025-10-15
U17788,2024-03-12,江苏省,20,男,线下推广,2025-03-07
U17789,2025-01-20,重庆市,21,男,线下推广,2025-06-06
U17790,2025-04-18,四川省,58,女,网站,2025-08-21
U17791,2023-11-06,江西省,46,男,APP,2025-04-06
U17792,2025-05-21,内蒙古自治区,19,男,网站,2025-05-30
U17793,2023-10-23,陕西省,47,男,线下推广,2024-06-02
